County,Month,Year,Deaths,AgeGroup
Hennepin,8,2013,97,65-74
Hennepin,9,2013,99,65-74
Hennepin,10,2013,121,65-74
Hennepin,11,2013,118,65-74
Hennepin,12,2013,123,65-74
Itasca,3,2013,12,65-74
Itasca,4,2013,11,65-74
Itasca,9,2013,10,65-74
Itasca,11,2013,10,65-74
Mower,10,2013,11,65-74
Olmsted,1,2013,17,65-74
Olmsted,3,2013,14,65-74
Olmsted,4,2013,10,65-74
Olmsted,5,2013,10,65-74
Olmsted,6,2013,14,65-74
Olmsted,7,2013,12,65-74
Olmsted,9,2013,11,65-74
Olmsted,10,2013,16,65-74
Olmsted,11,2013,16,65-74
Olmsted,12,2013,15,65-74
Otter Tail,5,2013,13,65-74
Otter Tail,9,2013,15,65-74
Otter Tail,11,2013,11,65-74
Otter Tail,12,2013,12,65-74
Ramsey,1,2013,50,65-74
Ramsey,2,2013,39,65-74
Ramsey,3,2013,62,65-74
Ramsey,4,2013,44,65-74
Ramsey,5,2013,55,65-74
Ramsey,6,2013,49,65-74
Ramsey,7,2013,45,65-74
Ramsey,8,2013,41,65-74
Ramsey,9,2013,48,65-74
Ramsey,10,2013,34,65-74
Ramsey,11,2013,29,65-74
Ramsey,12,2013,72,65-74
Rice,2,2013,10,65-74
Rice,6,2013,14,65-74
St. Louis,1,2013,29,65-74
St. Louis,2,2013,29,65-74
St. Louis,3,2013,29,65-74
St. Louis,4,2013,27,65-74
St. Louis,5,2013,37,65-74
St. Louis,6,2013,23,65-74
St. Louis,7,2013,30,65-74
St. Louis,8,2013,21,65-74
St. Louis,9,2013,19,65-74
St. Louis,10,2013,28,65-74
St. Louis,11,2013,21,65-74
St. Louis,12,2013,36,65-74
Scott,3,2013,12,65-74
Scott,9,2013,10,65-74
Sherburne,6,2013,10,65-74
Stearns,1,2013,15,65-74
Stearns,2,2013,12,65-74
Stearns,3,2013,14,65-74
Stearns,4,2013,17,65-74
Stearns,7,2013,11,65-74
Stearns,8,2013,10,65-74
Stearns,9,2013,10,65-74
Stearns,11,2013,10,65-74
Stearns,12,2013,17,65-74
Washington,1,2013,21,65-74
Washington,2,2013,19,65-74
Washington,3,2013,18,65-74
Washington,4,2013,17,65-74
Washington,5,2013,23,65-74
Washington,6,2013,13,65-74
Washington,7,2013,31,65-74
Washington,8,2013,17,65-74
Washington,9,2013,13,65-74
Washington,10,2013,27,65-74
Washington,11,2013,22,65-74
Washington,12,2013,28,65-74
Wright,2,2013,12,65-74
Wright,3,2013,11,65-74
Wright,4,2013,13,65-74
Wright,5,2013,10,65-74
Wright,7,2013,11,65-74
Wright,8,2013,11,65-74
Wright,9,2013,17,65-74
Wright,10,2013,12,65-74
Wright,12,2013,11,65-74
Anoka,1,2013,51,75-84
Anoka,2,2013,33,75-84
Anoka,3,2013,43,75-84
Anoka,4,2013,48,75-84
Anoka,5,2013,36,75-84
Anoka,6,2013,30,75-84
Anoka,7,2013,36,75-84
Anoka,8,2013,39,75-84
Anoka,9,2013,46,75-84
Anoka,10,2013,43,75-84
Anoka,11,2013,37,75-84
Anoka,12,2013,35,75-84
Becker,1,2013,10,75-84
Becker,4,2013,13,75-84
Becker,8,2013,10,75-84
Becker,11,2013,10,75-84
Beltrami,1,2013,10,75-84
Beltrami,3,2013,10,75-84
Beltrami,5,2013,10,75-84
Benton,9,2013,11,75-84
Benton,10,2013,11,75-84
Blue Earth,1,2013,15,75-84
Blue Earth,2,2013,10,75-84
Blue Earth,3,2013,11,75-84
Blue Earth,4,2013,11,75-84
Blue Earth,11,2013,10,75-84
Brown,4,2013,12,75-84
Carlton,2,2013,10,75-84
Carlton,6,2013,11,75-84
Carlton,8,2013,12,75-84
Carlton,11,2013,11,75-84
Carver,1,2013,19,75-84
Carver,4,2013,13,75-84
Carver,5,2013,10,75-84
Cass,3,2013,10,75-84
Cass,10,2013,10,75-84
Chisago,5,2013,12,75-84
Chisago,6,2013,12,75-84
Clay,1,2013,12,75-84
Clay,2,2013,13,75-84
Clay,4,2013,11,75-84
Clay,5,2013,10,75-84
Clay,12,2013,12,75-84
Crow Wing,1,2013,19,75-84
Crow Wing,2,2013,15,75-84
Crow Wing,3,2013,18,75-84
Crow Wing,4,2013,23,75-84
Crow Wing,5,2013,14,75-84
Crow Wing,7,2013,17,75-84
Crow Wing,9,2013,10,75-84
Crow Wing,10,2013,16,75-84
Crow Wing,12,2013,13,75-84
Dakota,1,2013,74,75-84
Dakota,2,2013,43,75-84
Dakota,3,2013,60,75-84
Dakota,4,2013,38,75-84
Dakota,5,2013,50,75-84
Dakota,6,2013,30,75-84
Dakota,7,2013,45,75-84
Dakota,8,2013,46,75-84
Dakota,9,2013,36,75-84
Dakota,10,2013,45,75-84
Dakota,11,2013,52,75-84
Dakota,12,2013,47,75-84
Douglas,1,2013,10,75-84
Faribault,1,2013,10,75-84
Fillmore,8,2013,11,75-84
Freeborn,3,2013,11,75-84
Freeborn,10,2013,13,75-84
Goodhue,1,2013,11,75-84
Goodhue,2,2013,13,75-84
Goodhue,3,2013,18,75-84
Goodhue,4,2013,10,75-84
Goodhue,5,2013,18,75-84
Goodhue,10,2013,15,75-84
Hennepin,1,2013,170,75-84
Hennepin,2,2013,163,75-84
Hennepin,3,2013,168,75-84
Hennepin,4,2013,150,75-84
Hennepin,5,2013,130,75-84
Hennepin,6,2013,113,75-84
Hennepin,7,2013,147,75-84
Hennepin,8,2013,125,75-84
Hennepin,9,2013,118,75-84
Hennepin,10,2013,138,75-84
Hennepin,11,2013,147,75-84
Hennepin,12,2013,151,75-84
Hubbard,12,2013,10,75-84
Itasca,1,2013,17,75-84
Itasca,3,2013,12,75-84
Itasca,4,2013,11,75-84
Itasca,5,2013,12,75-84
Itasca,6,2013,10,75-84
Itasca,8,2013,14,75-84
Itasca,10,2013,11,75-84
Itasca,12,2013,15,75-84
Kandiyohi,1,2013,10,75-84
Kandiyohi,7,2013,11,75-84
Le Sueur,1,2013,10,75-84
Lyon,11,2013,10,75-84
McLeod,5,2013,14,75-84
Mille Lacs,11,2013,10,75-84
Morrison,4,2013,10,75-84
Morrison,10,2013,10,75-84
Mower,5,2013,12,75-84
Mower,11,2013,10,75-84
Nicollet,5,2013,10,75-84
Olmsted,1,2013,21,75-84
Olmsted,2,2013,18,75-84
Olmsted,3,2013,25,75-84
Olmsted,4,2013,21,75-84
Olmsted,5,2013,17,75-84
Olmsted,6,2013,14,75-84
Olmsted,7,2013,15,75-84
Olmsted,8,2013,16,75-84
Olmsted,10,2013,15,75-84
Olmsted,11,2013,24,75-84
Olmsted,12,2013,21,75-84
Otter Tail,1,2013,18,75-84
Otter Tail,2,2013,12,75-84
Otter Tail,3,2013,16,75-84
Otter Tail,4,2013,14,75-84
Otter Tail,6,2013,12,75-84
Otter Tail,7,2013,17,75-84
Otter Tail,8,2013,10,75-84
Otter Tail,9,2013,11,75-84
Otter Tail,10,2013,13,75-84
Otter Tail,11,2013,17,75-84
Otter Tail,12,2013,14,75-84
Polk,11,2013,11,75-84
Ramsey,1,2013,109,75-84
Ramsey,2,2013,67,75-84
Ramsey,3,2013,66,75-84
Ramsey,4,2013,74,75-84
Ramsey,5,2013,78,75-84
Ramsey,6,2013,67,75-84
Ramsey,7,2013,73,75-84
Ramsey,8,2013,71,75-84
Ramsey,9,2013,68,75-84
Ramsey,10,2013,71,75-84
Ramsey,11,2013,83,75-84
Ramsey,12,2013,82,75-84
Redwood,3,2013,11,75-84
Rice,1,2013,14,75-84
Rice,3,2013,11,75-84
Rice,6,2013,18,75-84
Rice,9,2013,10,75-84
Rice,10,2013,12,75-84
Rice,12,2013,13,75-84
St. Louis,1,2013,43,75-84
St. Louis,2,2013,39,75-84
St. Louis,3,2013,35,75-84
St. Louis,4,2013,33,75-84
St. Louis,5,2013,33,75-84
St. Louis,6,2013,32,75-84
St. Louis,7,2013,39,75-84
St. Louis,8,2013,40,75-84
St. Louis,9,2013,36,75-84
St. Louis,10,2013,46,75-84
St. Louis,11,2013,36,75-84
St. Louis,12,2013,46,75-84
Scott,1,2013,18,75-84
Scott,3,2013,16,75-84
Scott,4,2013,13,75-84
Scott,5,2013,17,75-84
Scott,6,2013,12,75-84
Scott,8,2013,13,75-84
Scott,9,2013,13,75-84
Scott,10,2013,10,75-84
Scott,11,2013,17,75-84
Scott,12,2013,10,75-84
Sherburne,1,2013,16,75-84
Sherburne,3,2013,10,75-84
Sherburne,5,2013,12,75-84
Sherburne,8,2013,12,75-84
Sherburne,9,2013,15,75-84
Sherburne,10,2013,13,75-84
Sherburne,11,2013,13,75-84
Sherburne,12,2013,11,75-84
Stearns,1,2013,20,75-84
Stearns,2,2013,16,75-84
Stearns,3,2013,27,75-84
Stearns,4,2013,26,75-84
Stearns,5,2013,22,75-84
Stearns,6,2013,12,75-84
Stearns,7,2013,23,75-84
Stearns,8,2013,28,75-84
Stearns,9,2013,18,75-84
Stearns,10,2013,18,75-84
Stearns,11,2013,15,75-84
Stearns,12,2013,22,75-84
Steele,7,2013,10,75-84
Wabasha,1,2013,10,75-84
Washington,1,2013,44,75-84
Washington,2,2013,41,75-84
Washington,3,2013,25,75-84
Washington,4,2013,30,75-84
Washington,5,2013,30,75-84
Washington,6,2013,25,75-84
Washington,7,2013,32,75-84
Washington,8,2013,27,75-84
Washington,9,2013,24,75-84
Washington,10,2013,35,75-84
Washington,11,2013,31,75-84
Washington,12,2013,27,75-84
Winona,5,2013,12,75-84
Winona,12,2013,12,75-84
Wright,1,2013,12,75-84
Wright,2,2013,22,75-84
Wright,3,2013,19,75-84
Wright,4,2013,12,75-84
Wright,5,2013,14,75-84
Wright,6,2013,12,75-84
Wright,7,2013,14,75-84
Wright,8,2013,18,75-84
Wright,9,2013,11,75-84
Wright,11,2013,23,75-84
Wright,12,2013,15,75-84
Aitkin,10,2013,11,85+
Anoka,1,2013,39,85+
Anoka,2,2013,45,85+
Anoka,3,2013,48,85+
Anoka,4,2013,42,85+
Anoka,5,2013,39,85+
Anoka,6,2013,32,85+
Anoka,7,2013,34,85+
Anoka,8,2013,37,85+
Anoka,9,2013,38,85+
Anoka,10,2013,50,85+
Anoka,11,2013,42,85+
Anoka,12,2013,44,85+
Becker,1,2013,12,85+
Becker,2,2013,10,85+
Becker,3,2013,14,85+
Becker,6,2013,11,85+
Becker,12,2013,14,85+
Beltrami,1,2013,13,85+
Beltrami,2,2013,19,85+
Beltrami,3,2013,10,85+
Beltrami,5,2013,12,85+
Beltrami,6,2013,10,85+
Beltrami,8,2013,12,85+
Beltrami,11,2013,11,85+
Beltrami,12,2013,11,85+
Benton,1,2013,16,85+
Benton,2,2013,15,85+
Benton,3,2013,10,85+
Benton,5,2013,10,85+
Benton,7,2013,13,85+
Benton,9,2013,12,85+
Benton,10,2013,17,85+
Benton,11,2013,10,85+
Benton,12,2013,12,85+
Blue Earth,1,2013,25,85+
Blue Earth,2,2013,16,85+
Blue Earth,3,2013,16,85+
Blue Earth,5,2013,17,85+
Blue Earth,6,2013,16,85+
Blue Earth,7,2013,10,85+
Blue Earth,8,2013,18,85+
Blue Earth,10,2013,19,85+
Blue Earth,11,2013,23,85+
Blue Earth,12,2013,17,85+
Brown,1,2013,16,85+
Brown,2,2013,11,85+
Brown,3,2013,11,85+
Brown,4,2013,16,85+
Brown,5,2013,14,85+
Brown,7,2013,11,85+
Brown,8,2013,12,85+
Brown,9,2013,12,85+
Brown,10,2013,12,85+
Brown,11,2013,15,85+
Brown,12,2013,10,85+
Carlton,2,2013,11,85+
Carlton,3,2013,18,85+
Carlton,5,2013,11,85+
Carlton,6,2013,14,85+
Carlton,7,2013,13,85+
Carlton,9,2013,10,85+
Carlton,10,2013,10,85+
Carlton,11,2013,14,85+
Carlton,12,2013,13,85+
Carver,1,2013,25,85+
Carver,2,2013,12,85+
Carver,3,2013,10,85+
Carver,4,2013,16,85+
Carver,5,2013,20,85+
Carver,7,2013,14,85+
Carver,8,2013,19,85+
Carver,9,2013,16,85+
Carver,10,2013,15,85+
Carver,11,2013,13,85+
Carver,12,2013,14,85+
Cass,3,2013,16,85+
Chippewa,3,2013,11,85+
Chippewa,11,2013,10,85+
Chisago,1,2013,16,85+
Chisago,2,2013,14,85+
Chisago,3,2013,10,85+
Chisago,4,2013,16,85+
Chisago,5,2013,13,85+
Chisago,7,2013,19,85+
Chisago,8,2013,12,85+
Chisago,9,2013,11,85+
Chisago,10,2013,16,85+
Chisago,11,2013,20,85+
Chisago,12,2013,19,85+
Clay,1,2013,20,85+
Clay,2,2013,16,85+
Clay,3,2013,22,85+
Clay,4,2013,17,85+
Clay,6,2013,11,85+
Clay,7,2013,11,85+
Clay,8,2013,10,85+
Clay,9,2013,14,85+
Clay,10,2013,10,85+
Clay,11,2013,17,85+
Clay,12,2013,14,85+
Cottonwood,1,2013,10,85+
Cottonwood,4,2013,11,85+
Crow Wing,1,2013,24,85+
Crow Wing,2,2013,28,85+
Crow Wing,3,2013,16,85+
Crow Wing,4,2013,12,85+
Crow Wing,5,2013,28,85+
Crow Wing,6,2013,14,85+
Crow Wing,7,2013,18,85+
Crow Wing,8,2013,18,85+
Crow Wing,9,2013,14,85+
Crow Wing,10,2013,23,85+
Crow Wing,11,2013,25,85+
Crow Wing,12,2013,26,85+
Dakota,1,2013,97,85+
Dakota,2,2013,63,85+
Dakota,3,2013,79,85+
Dakota,4,2013,71,85+
Dakota,5,2013,51,85+
Dakota,6,2013,64,85+
Dakota,7,2013,68,85+
Dakota,8,2013,57,85+
Dakota,9,2013,58,85+
Dakota,10,2013,77,85+
Dakota,11,2013,66,85+
Dakota,12,2013,72,85+
Douglas,1,2013,22,85+
Douglas,2,2013,11,85+
Douglas,3,2013,18,85+
Douglas,4,2013,13,85+
Douglas,5,2013,19,85+
Douglas,7,2013,13,85+
Douglas,8,2013,13,85+
Douglas,9,2013,14,85+
Douglas,10,2013,19,85+
Douglas,11,2013,16,85+
Douglas,12,2013,13,85+
Faribault,1,2013,10,85+
Faribault,5,2013,10,85+
Faribault,6,2013,11,85+
Fillmore,1,2013,14,85+
Fillmore,3,2013,11,85+
Fillmore,4,2013,14,85+
Fillmore,5,2013,10,85+
Fillmore,8,2013,11,85+
Fillmore,9,2013,11,85+
Fillmore,10,2013,19,85+
Fillmore,12,2013,15,85+
Freeborn,1,2013,18,85+
Freeborn,3,2013,17,85+
Freeborn,4,2013,15,85+
Freeborn,7,2013,17,85+
Freeborn,8,2013,16,85+
Freeborn,10,2013,14,85+
Freeborn,12,2013,13,85+
Goodhue,1,2013,20,85+
Goodhue,2,2013,18,85+
Goodhue,3,2013,20,85+
Goodhue,4,2013,23,85+
Goodhue,5,2013,12,85+
Goodhue,6,2013,17,85+
Goodhue,7,2013,21,85+
Goodhue,8,2013,11,85+
Goodhue,9,2013,19,85+
Goodhue,10,2013,24,85+
Goodhue,11,2013,23,85+
Goodhue,12,2013,18,85+
Hennepin,1,2013,389,85+
Hennepin,2,2013,274,85+
Hennepin,3,2013,271,85+
Hennepin,4,2013,266,85+
Hennepin,5,2013,249,85+
Hennepin,6,2013,241,85+
Hennepin,7,2013,233,85+
Hennepin,8,2013,247,85+
Hennepin,9,2013,249,85+
Hennepin,10,2013,295,85+
Hennepin,11,2013,255,85+
Hennepin,12,2013,280,85+
Isanti,1,2013,15,85+
Isanti,3,2013,10,85+
Isanti,5,2013,11,85+
Isanti,10,2013,14,85+
Itasca,1,2013,15,85+
Itasca,2,2013,15,85+
Itasca,3,2013,15,85+
Itasca,4,2013,16,85+
Itasca,5,2013,16,85+
Itasca,6,2013,13,85+
Itasca,7,2013,10,85+
Itasca,8,2013,11,85+
Itasca,9,2013,10,85+
Itasca,10,2013,20,85+
Itasca,11,2013,11,85+
Kandiyohi,1,2013,20,85+
Kandiyohi,2,2013,10,85+
Kandiyohi,3,2013,18,85+
Kandiyohi,4,2013,18,85+
Kandiyohi,5,2013,12,85+
Kandiyohi,7,2013,19,85+
Kandiyohi,8,2013,10,85+
Kandiyohi,9,2013,11,85+
Kandiyohi,10,2013,15,85+
Kandiyohi,11,2013,15,85+
Kandiyohi,12,2013,15,85+
Koochiching,11,2013,11,85+
Lake,1,2013,10,85+
Lake,2,2013,10,85+
Le Sueur,3,2013,10,85+
Le Sueur,5,2013,10,85+
Lyon,1,2013,11,85+
Lyon,10,2013,10,85+
Lyon,11,2013,10,85+
McLeod,1,2013,15,85+
McLeod,2,2013,20,85+
McLeod,3,2013,13,85+
McLeod,4,2013,16,85+
McLeod,7,2013,14,85+
McLeod,8,2013,13,85+
McLeod,9,2013,11,85+
McLeod,10,2013,10,85+
McLeod,11,2013,11,85+
McLeod,12,2013,13,85+
Martin,1,2013,12,85+
Martin,5,2013,10,85+
Martin,7,2013,15,85+
Martin,8,2013,10,85+
Martin,11,2013,13,85+
Meeker,1,2013,12,85+
Meeker,6,2013,10,85+
Meeker,9,2013,10,85+
Meeker,12,2013,12,85+
Mille Lacs,1,2013,10,85+
Mille Lacs,2,2013,15,85+
Mille Lacs,4,2013,10,85+
Mille Lacs,6,2013,10,85+
Mille Lacs,9,2013,11,85+
Mille Lacs,10,2013,17,85+
Mille Lacs,12,2013,10,85+
Morrison,1,2013,15,85+
Morrison,2,2013,16,85+
Morrison,3,2013,13,85+
Morrison,4,2013,10,85+
Morrison,5,2013,10,85+
Morrison,8,2013,10,85+
Morrison,9,2013,10,85+
Morrison,10,2013,11,85+
Morrison,12,2013,18,85+
Mower,1,2013,21,85+
Mower,2,2013,26,85+
Mower,3,2013,10,85+
Mower,4,2013,13,85+
Mower,5,2013,18,85+
Mower,6,2013,17,85+
Mower,7,2013,12,85+
Mower,8,2013,12,85+
Mower,9,2013,10,85+
Mower,10,2013,21,85+
Mower,11,2013,13,85+
Mower,12,2013,25,85+
Nicollet,1,2013,11,85+
Nicollet,2,2013,10,85+
Nicollet,5,2013,10,85+
Nicollet,10,2013,11,85+
Nicollet,12,2013,10,85+
Nobles,1,2013,10,85+
Nobles,3,2013,10,85+
Nobles,4,2013,11,85+
Olmsted,1,2013,44,85+
Olmsted,2,2013,35,85+
Olmsted,3,2013,34,85+
Olmsted,4,2013,27,85+
Olmsted,5,2013,45,85+
Olmsted,6,2013,31,85+
Olmsted,7,2013,25,85+
Olmsted,8,2013,30,85+
Olmsted,9,2013,25,85+
Olmsted,10,2013,35,85+
Olmsted,11,2013,30,85+
Olmsted,12,2013,40,85+
Otter Tail,1,2013,24,85+
Otter Tail,2,2013,23,85+
Otter Tail,3,2013,18,85+
Otter Tail,4,2013,18,85+
Otter Tail,5,2013,22,85+
Otter Tail,6,2013,28,85+
Otter Tail,7,2013,15,85+
Otter Tail,8,2013,26,85+
Otter Tail,9,2013,20,85+
Otter Tail,10,2013,26,85+
Otter Tail,11,2013,20,85+
Otter Tail,12,2013,25,85+
Polk,1,2013,16,85+
Polk,2,2013,13,85+
Polk,4,2013,16,85+
Polk,6,2013,13,85+
Polk,7,2013,10,85+
Polk,9,2013,11,85+
Polk,10,2013,11,85+
Polk,11,2013,13,85+
Polk,12,2013,14,85+
Ramsey,1,2013,175,85+
Ramsey,2,2013,118,85+
Ramsey,3,2013,135,85+
Ramsey,4,2013,140,85+
Ramsey,5,2013,109,85+
Ramsey,6,2013,125,85+
Ramsey,7,2013,103,85+
Ramsey,8,2013,124,85+
Ramsey,9,2013,120,85+
Ramsey,10,2013,138,85+
Ramsey,11,2013,129,85+
Ramsey,12,2013,122,85+
Redwood,3,2013,10,85+
Redwood,6,2013,10,85+
Redwood,7,2013,12,85+
Renville,1,2013,12,85+
Rice,1,2013,18,85+
Rice,2,2013,14,85+
Rice,3,2013,13,85+
Rice,4,2013,21,85+
Rice,5,2013,12,85+
Rice,6,2013,16,85+
Rice,7,2013,19,85+
Rice,9,2013,13,85+
Rice,10,2013,15,85+
Rice,11,2013,11,85+
Rice,12,2013,21,85+
St. Louis,1,2013,74,85+
St. Louis,2,2013,66,85+
St. Louis,3,2013,68,85+
St. Louis,4,2013,68,85+
St. Louis,5,2013,66,85+
St. Louis,6,2013,43,85+
St. Louis,7,2013,61,85+
St. Louis,8,2013,68,85+
St. Louis,9,2013,65,85+
St. Louis,10,2013,72,85+
St. Louis,11,2013,55,85+
St. Louis,12,2013,62,85+
Scott,1,2013,15,85+
Scott,2,2013,14,85+
Scott,4,2013,15,85+
Scott,5,2013,16,85+
Scott,6,2013,13,85+
Scott,8,2013,14,85+
Scott,9,2013,20,85+
Scott,10,2013,11,85+
Scott,11,2013,13,85+
Scott,12,2013,20,85+
Sherburne,1,2013,17,85+
Sherburne,2,2013,23,85+
Sherburne,3,2013,17,85+
Sherburne,4,2013,14,85+
Sherburne,5,2013,15,85+
Sherburne,6,2013,12,85+
Sherburne,7,2013,10,85+
Sherburne,8,2013,11,85+
Sherburne,11,2013,12,85+
Sherburne,12,2013,12,85+
Stearns,1,2013,36,85+
Stearns,2,2013,25,85+
Stearns,3,2013,41,85+
Stearns,4,2013,31,85+
Stearns,5,2013,24,85+
Stearns,6,2013,17,85+
Stearns,7,2013,20,85+
Stearns,8,2013,35,85+
Stearns,9,2013,31,85+
Stearns,10,2013,24,85+
Stearns,11,2013,25,85+
Stearns,12,2013,24,85+
Steele,2,2013,12,85+
Steele,3,2013,16,85+
Steele,5,2013,10,85+
Steele,6,2013,11,85+
Steele,7,2013,14,85+
Steele,8,2013,12,85+
Steele,9,2013,11,85+
Steele,10,2013,13,85+
Steele,12,2013,10,85+
Stevens,1,2013,10,85+
Todd,1,2013,12,85+
Todd,3,2013,11,85+
Todd,12,2013,10,85+
Wabasha,6,2013,12,85+
Wabasha,9,2013,11,85+
Wadena,1,2013,12,85+
Wadena,5,2013,10,85+
Wadena,10,2013,11,85+
Washington,1,2013,58,85+
Washington,2,2013,42,85+
Washington,3,2013,37,85+
Washington,4,2013,39,85+
Washington,5,2013,38,85+
Washington,6,2013,46,85+
Washington,7,2013,43,85+
Washington,8,2013,42,85+
Washington,9,2013,43,85+
Washington,10,2013,45,85+
Washington,11,2013,48,85+
Washington,12,2013,39,85+
Winona,1,2013,22,85+
Winona,2,2013,15,85+
Winona,3,2013,10,85+
Winona,4,2013,10,85+
Winona,5,2013,18,85+
Winona,7,2013,14,85+
Winona,8,2013,14,85+
Winona,9,2013,11,85+
Winona,10,2013,13,85+
Winona,11,2013,16,85+
Winona,12,2013,16,85+
Wright,1,2013,21,85+
Wright,2,2013,22,85+
Wright,3,2013,15,85+
Wright,4,2013,21,85+
Wright,5,2013,14,85+
Wright,6,2013,21,85+
Wright,7,2013,17,85+
Wright,8,2013,18,85+
Wright,9,2013,14,85+
Wright,10,2013,27,85+
Wright,11,2013,17,85+
Wright,12,2013,23,85+
Hennepin,11,2014,10,1
Hennepin,12,2014,14,1
Hennepin,9,2014,10,15-24
Hennepin,1,2014,16,25-34
Hennepin,2,2014,11,25-34
Hennepin,4,2014,10,25-34
Hennepin,5,2014,15,25-34
Hennepin,6,2014,11,25-34
Hennepin,7,2014,13,25-34
Hennepin,8,2014,12,25-34
Hennepin,9,2014,14,25-34
Hennepin,11,2014,12,25-34
Ramsey,5,2014,11,25-34
Anoka,1,2014,10,35-44
Anoka,11,2014,12,35-44
Hennepin,1,2014,13,35-44
Hennepin,2,2014,18,35-44
Hennepin,3,2014,17,35-44
Hennepin,4,2014,12,35-44
Hennepin,5,2014,16,35-44
Hennepin,6,2014,19,35-44
Hennepin,7,2014,10,35-44
Hennepin,8,2014,13,35-44
Hennepin,9,2014,14,35-44
Hennepin,10,2014,15,35-44
Hennepin,11,2014,21,35-44
Hennepin,12,2014,17,35-44
Ramsey,8,2014,10,35-44
Ramsey,11,2014,12,35-44
Ramsey,12,2014,10,35-44
Anoka,1,2014,16,45-54
Anoka,2,2014,13,45-54
Anoka,5,2014,12,45-54
Anoka,6,2014,12,45-54
Anoka,10,2014,11,45-54
Anoka,11,2014,17,45-54
Dakota,1,2014,12,45-54
Dakota,3,2014,14,45-54
Dakota,4,2014,10,45-54
Dakota,5,2014,14,45-54
Dakota,7,2014,12,45-54
Dakota,8,2014,12,45-54
Dakota,9,2014,14,45-54
Dakota,11,2014,11,45-54
Dakota,12,2014,11,45-54
Hennepin,1,2014,51,45-54
Hennepin,2,2014,41,45-54
Hennepin,3,2014,48,45-54
Hennepin,4,2014,42,45-54
Hennepin,5,2014,40,45-54
Hennepin,6,2014,31,45-54
Hennepin,7,2014,43,45-54
Hennepin,8,2014,46,45-54
Hennepin,9,2014,40,45-54
Hennepin,10,2014,36,45-54
Hennepin,11,2014,50,45-54
Hennepin,12,2014,43,45-54
Ramsey,1,2014,28,45-54
Ramsey,2,2014,26,45-54
Ramsey,3,2014,22,45-54
Ramsey,4,2014,19,45-54
Ramsey,5,2014,24,45-54
Ramsey,6,2014,17,45-54
Ramsey,7,2014,15,45-54
Ramsey,8,2014,23,45-54
Ramsey,9,2014,22,45-54
Ramsey,10,2014,26,45-54
Ramsey,11,2014,17,45-54
Ramsey,12,2014,23,45-54
St. Louis,3,2014,10,45-54
St. Louis,4,2014,10,45-54
St. Louis,11,2014,10,45-54
Washington,5,2014,10,45-54
Washington,11,2014,10,45-54
Anoka,1,2014,20,55-64
Anoka,2,2014,22,55-64
Anoka,3,2014,25,55-64
Anoka,4,2014,25,55-64
Anoka,5,2014,20,55-64
Anoka,6,2014,25,55-64
Anoka,7,2014,25,55-64
Anoka,8,2014,29,55-64
Anoka,9,2014,20,55-64
Anoka,10,2014,16,55-64
Anoka,11,2014,20,55-64
Anoka,12,2014,23,55-64
Beltrami,1,2014,11,55-64
Clay,5,2014,11,55-64
Crow Wing,11,2014,12,55-64
Dakota,1,2014,22,55-64
Dakota,2,2014,22,55-64
Dakota,3,2014,21,55-64
Dakota,4,2014,31,55-64
Dakota,5,2014,25,55-64
Dakota,6,2014,24,55-64
Dakota,7,2014,27,55-64
Dakota,8,2014,27,55-64
Dakota,9,2014,28,55-64
Dakota,10,2014,24,55-64
Dakota,11,2014,24,55-64
Dakota,12,2014,23,55-64
Hennepin,1,2014,96,55-64
Hennepin,2,2014,60,55-64
Hennepin,3,2014,77,55-64
Hennepin,4,2014,80,55-64
Hennepin,5,2014,71,55-64
Hennepin,6,2014,79,55-64
Hennepin,7,2014,89,55-64
Hennepin,8,2014,69,55-64
Hennepin,9,2014,71,55-64
Hennepin,10,2014,73,55-64
Hennepin,11,2014,88,55-64
Hennepin,12,2014,88,55-64
Itasca,5,2014,11,55-64
Olmsted,1,2014,11,55-64
Olmsted,5,2014,14,55-64
Olmsted,6,2014,12,55-64
Olmsted,11,2014,10,55-64
Ramsey,1,2014,39,55-64
Ramsey,2,2014,44,55-64
Ramsey,3,2014,34,55-64
Ramsey,4,2014,40,55-64
Ramsey,5,2014,29,55-64
Ramsey,6,2014,35,55-64
Ramsey,7,2014,37,55-64
Ramsey,8,2014,34,55-64
Ramsey,9,2014,36,55-64
Ramsey,10,2014,40,55-64
Ramsey,11,2014,44,55-64
Ramsey,12,2014,61,55-64
St. Louis,1,2014,22,55-64
St. Louis,2,2014,22,55-64
St. Louis,3,2014,19,55-64
St. Louis,4,2014,25,55-64
St. Louis,5,2014,27,55-64
St. Louis,6,2014,19,55-64
St. Louis,7,2014,18,55-64
St. Louis,8,2014,15,55-64
St. Louis,9,2014,18,55-64
St. Louis,10,2014,19,55-64
St. Louis,11,2014,30,55-64
St. Louis,12,2014,17,55-64
Stearns,2,2014,15,55-64
Stearns,5,2014,10,55-64
Stearns,6,2014,15,55-64
Stearns,7,2014,10,55-64
Stearns,9,2014,10,55-64
Stearns,12,2014,12,55-64
Washington,1,2014,15,55-64
Washington,3,2014,13,55-64
Washington,4,2014,14,55-64
Washington,5,2014,15,55-64
Washington,6,2014,15,55-64
Washington,7,2014,11,55-64
Washington,8,2014,12,55-64
Washington,9,2014,12,55-64
Washington,10,2014,11,55-64
